Bd1	0	451	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_1	235	.	7.74563	23.53057	18.027820000000002	174
Bd1	50249	50441	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_2	20	.	2.37988	2.03707	0.0	132
Bd1	107766	107971	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_4	19	.	2.3282599999999998	1.99482	0.0	110
Bd1	168038	168219	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_6	21	.	2.25222	2.18085	0.0	52
Bd1	212106	212695	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_7	29	.	2.86901	2.99567	0.06985	455
Bd1	216230	216732	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_8	43	.	3.40308	4.33257	0.91069	379
Bd1	223526	223715	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_9	15	.	2.04754	1.56187	0.0	38
Bd1	302385	302612	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_11	17	.	2.1625400000000004	1.7059900000000001	0.0	58
Bd1	303588	303768	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_12	23	.	2.4569	2.3197099999999997	0.0	61
Bd1	316773	316989	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_15	31	.	2.91109	3.18377	0.20815	88
Bd1	373214	373623	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_16	17	.	2.3391599999999997	1.7059900000000001	0.0	291
Bd1	386759	387020	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_17	29	.	2.81014	2.99567	0.06985	128
Bd1	387400	387593	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_18	21	.	2.39377	2.18085	0.0	134
Bd1	420585	420844	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_19	18	.	2.14934	1.843	0.0	185
Bd1	424121	424382	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_21	21	.	2.2994	2.18085	0.0	161
Bd1	451055	451238	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_22	15	.	2.14407	1.57289	0.0	76
Bd1	460789	460968	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_23	20	.	2.2235400000000003	2.07186	0.0	64
Bd1	461701	461880	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_24	15	.	2.04175	1.50237	0.0	12
Bd1	482575	482825	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_25	23	.	2.39803	2.3197099999999997	0.0	124
Bd1	498589	498768	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_26	20	.	2.21929	2.0351	0.0	109
Bd1	505966	506168	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_27	17	.	2.10367	1.7059900000000001	0.0	65
Bd1	506502	506926	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_28	29	.	2.81014	2.99567	0.06985	130
Bd1	526170	526540	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_30	53	.	3.87911	5.36874	1.57641	242
Bd1	534113	534346	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_31	27	.	2.62969	2.76747	0.005	108
Bd1	540717	540996	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_32	19	.	2.0324299999999997	1.92429	0.0	233
Bd1	542413	542766	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_33	19	.	2.38876	1.93703	0.0	205
Bd1	554017	554227	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_35	20	.	2.36701	2.0199599999999998	0.0	102
Bd1	563090	563296	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_37	25	.	2.5016700000000003	2.57658	0.0	96
Bd1	577103	577503	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_38	36	.	3.30405	3.6244300000000003	0.47508	264
Bd1	602204	602491	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_40	25	.	2.63633	2.57658	0.0	165
Bd1	622064	622257	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_41	17	.	2.2245	1.7933	0.0	73
Bd1	641504	641687	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_42	21	.	2.23948	2.1621799999999998	0.0	89
Bd1	664157	664669	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_45	50	.	3.94385	5.00041	1.35604	320
Bd1	682498	682729	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_46	32	.	2.7863900000000004	3.2766	0.27621999999999997	130
Bd1	716755	716996	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_48	32	.	3.01172	3.20438	0.22663000000000003	124
Bd1	745343	745632	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_49	17	.	2.29644	1.7595299999999998	0.0	167
Bd1	755830	756045	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_50	22	.	2.59433	2.2576400000000003	0.0	123
Bd1	760346	760548	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_51	17	.	2.1625400000000004	1.7059900000000001	0.0	131
Bd1	760727	760954	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_52	37	.	3.3399900000000002	3.7265099999999998	0.51149	117
Bd1	761229	761434	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_53	17	.	2.3391599999999997	1.7059900000000001	0.0	123
Bd1	766815	767124	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_54	23	.	2.36333	2.34354	0.0	219
Bd1	774299	774609	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_55	17	.	2.08546	1.75447	0.0	156
Bd1	804396	804575	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_57	29	.	2.79199	2.96919	0.06985	76
Bd1	805089	805349	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_58	37	.	3.2811199999999996	3.7265099999999998	0.51149	161
Bd1	816167	816544	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_59	36	.	3.30405	3.6244300000000003	0.47508	247
Bd1	847342	847606	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_62	31	.	2.7709099999999998	3.11139	0.15892	132
Bd1	914528	914858	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_64	17	.	2.10367	1.7059900000000001	0.0	154
Bd1	965118	965311	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_67	16	.	2.15785	1.6475	0.0	51
Bd1	1002757	1002937	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_68	14	.	2.1568099999999997	1.4951299999999998	0.0	42
Bd1	1007676	1007891	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_69	19	.	2.4879700000000002	1.99482	0.0	91
Bd1	1014544	1014973	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_70	24	.	2.51381	2.48809	0.0	338
Bd1	1052675	1052883	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_72	15	.	2.06173	1.51146	0.0	118
Bd1	1055109	1055434	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_73	45	.	3.5157599999999998	4.590269999999999	1.0661399999999999	197
Bd1	1065466	1065694	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_74	21	.	2.31073	2.1175	0.0	70
Bd1	1066538	1066846	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_75	47	.	3.48066	4.79185	1.20097	141
Bd1	1091953	1092307	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_77	29	.	2.92789	2.99567	0.06985	139
Bd1	1119099	1119429	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_78	16	.	2.2497	1.6695200000000001	0.0	198
Bd1	1150490	1150772	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_79	17	.	2.25635	1.71038	0.0	106
Bd1	1156926	1157199	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_82	20	.	2.57043	2.09635	0.0	130
Bd1	1172219	1172399	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_84	17	.	2.13637	1.74295	0.0	105
Bd1	1185499	1185759	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_85	16	.	2.20343	1.6145100000000001	0.0	150
Bd1	1186443	1186630	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_87	17	.	2.0447900000000003	1.7059900000000001	0.0	112
Bd1	1186987	1187185	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_88	29	.	2.75942	2.9599	0.06985	51
Bd1	1188441	1188681	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_89	35	.	3.3412	3.56465	0.46421999999999997	110
Bd1	1225155	1225385	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_91	21	.	2.40746	2.19972	0.0	117
Bd1	1225507	1225857	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_92	16	.	2.2304	1.6785700000000001	0.0	228
Bd1	1231624	1232027	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_93	24	.	2.29237	2.41987	0.0	281
Bd1	1240114	1240381	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_94	16	.	2.18267	1.6785700000000001	0.0	141
Bd1	1241399	1241625	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_95	21	.	2.31255	2.19972	0.0	135
Bd1	1242232	1242499	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_97	27	.	2.59728	2.78983	0.02201	154
Bd1	1243793	1244096	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_98	18	.	2.08429	1.89075	0.0	195
Bd1	1296514	1296759	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_100	17	.	2.11239	1.7763099999999998	0.0	219
Bd1	1303448	1303716	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_101	18	.	2.08783	1.8104900000000002	0.0	177
Bd1	1305092	1305273	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_102	15	.	2.0070900000000003	1.51146	0.0	90
Bd1	1319565	1319871	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_103	23	.	2.51578	2.3197099999999997	0.0	153
Bd1	1325741	1326017	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_104	23	.	2.39803	2.3197099999999997	0.0	183
Bd1	1339018	1339218	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_105	18	.	2.27914	1.86337	0.0	139
Bd1	1418321	1418522	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_108	24	.	2.4104	2.4398400000000002	0.0	67
Bd1	1463804	1463984	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_110	21	.	2.2864	2.1621799999999998	0.0	88
Bd1	1473911	1474091	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_111	25	.	2.66679	2.55645	0.0	97
Bd1	1534493	1535208	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_112	30	.	2.78823	3.00252	0.06985	428
Bd1	1538880	1539117	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_113	20	.	2.166	2.05437	0.0	98
Bd1	1548939	1549216	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_114	19	.	2.06957	1.92429	0.0	42
Bd1	1559251	1559478	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_115	15	.	2.19999	1.54483	0.0	66
Bd1	1560384	1560816	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_116	22	.	2.4071	2.2507099999999998	0.0	295
Bd1	1631047	1631362	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_118	14	.	2.0200099999999996	1.4752399999999999	0.0	157
Bd1	1654103	1654379	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_120	17	.	2.16528	1.78085	0.0	115
Bd1	1659753	1659953	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_121	23	.	2.51186	2.34354	0.0	117
Bd1	1704457	1704834	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_122	47	.	3.44352	4.79185	1.20097	198
Bd1	1705384	1705585	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_123	26	.	2.61734	2.6804	0.0	84
Bd1	1713201	1713483	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_125	29	.	2.78483	2.93591	0.06985	158
Bd1	1722276	1722488	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_126	25	.	2.5268200000000003	2.5497900000000002	0.0	121
Bd1	1723380	1723757	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_127	44	.	3.5597	4.485180000000001	0.9972	118
Bd1	1723967	1724216	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_128	40	.	3.4124199999999996	4.0508	0.75581	106
Bd1	1727334	1727688	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_129	25	.	2.8424099999999997	2.57976	0.0	245
Bd1	1754027	1754299	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_131	35	.	2.9607799999999997	3.5341199999999997	0.45381000000000005	142
Bd1	1760826	1761055	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_132	21	.	2.39377	2.18085	0.0	156
Bd1	1808809	1809242	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_134	64	.	4.40344	6.4608	2.35891	173
Bd1	1822883	1823202	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_135	16	.	2.02783	1.66294	0.0	102
Bd1	1829606	1830015	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_136	39	.	3.27297	3.9096	0.65299	171
Bd1	1848086	1848270	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_137	15	.	2.01892	1.5967	0.0	103
Bd1	1854946	1855236	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_138	27	.	2.74008	2.7234700000000003	0.0	129
Bd1	1855572	1855779	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_139	21	.	2.2994	2.18085	0.0	94
Bd1	1870568	1870761	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_140	16	.	2.0512900000000003	1.69438	0.0	120
Bd1	1873809	1874321	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_141	17	.	2.06625	1.78085	0.0	174
Bd1	1880019	1880421	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_142	23	.	2.63352	2.3197099999999997	0.0	309
Bd1	1890643	1890875	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_143	22	.	2.32585	2.21881	0.0	62
Bd1	1894147	1894504	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_144	27	.	2.53919	2.70182	0.0	94
Bd1	1933230	1933710	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_146	20	.	2.26538	2.05492	0.0	336
Bd1	1971278	1971542	64-LD-ZT0-ELF3-OX-RERUN_S1_peak_147	19	.	2.18097	1.92429	0.0	90
